step,agent_daily_return,agent_cumulative_return,benchmark_daily_return,benchmark_cumulative_return,portfolio_return,transaction_penality,weight_MSFT,weight_GOOG,weight_AMZN,weight_BRK-B,weight_WMT,weight_COST,weight_JPM,weight_V,weight_LLY,weight_PG,weight_GLD,weight_AAPL,weight_UNH,weight_XOM,weight_CVX,weight_UNP,weight_CAT,weight_LIN,weight_NEE,weight_AMT,weight_DBC
197,-0.0026755878728924047,0.2144821674888613,-0.003268688987341366,0.1792028225626079,-0.0026755878728924047,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.0,0.0
198,0.0038178433614510414,0.2191188701696094,-0.0004409269464754141,0.17868288026278,0.0038178433614510414,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.0,0.0
199,0.0016394245160103345,0.22111752353329628,0.003214175343918541,0.18247137371481958,0.0016394245160103345,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.0,0.0
200,0.0016340921741856262,0.22311294212226285,0.0010140016735235226,0.18367040166666015,0.0016340921741856262,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.0,0.0
201,0.025831994334712557,0.2547083887138786,0.019302785935521424,0.20651853804824438,0.025831994334712557,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.0,0.0
202,-0.011057195756502372,0.24083483244254356,-0.009780721501237691,0.19471791624151402,-0.011057195756502372,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.0,0.0
203,0.011840460682895432,0.25552688849004657,0.01050059898099499,0.2072631699753762,0.011900460682895431,5.9999999999999995e-05,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
204,0.0006689946386920672,0.2563668292471799,0.0038092120335790638,0.21186189137014333,0.0006689946386920672,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
205,0.004656411811279904,0.26221699059018677,0.004393861415485986,0.21718664457553238,0.004656411811279904,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
206,-0.011670543887145102,0.24748623180640394,-0.007778765427810979,0.20771843518551503,-0.011670543887145102,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
207,0.005372139847108708,0.2541879023010105,0.005479997010500435,0.21433672859985786,0.005372139847108708,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
208,0.00021259031139314775,0.25445453049770617,0.00035099801242635545,0.21476295837801263,0.00021259031139314775,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
209,0.0015764502717456374,0.2564321156832019,0.0014825055710385462,0.2165638512312993,0.0015764502717456374,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
210,0.003097433678155854,0.2603238308326359,0.003600506165983566,0.22094409687897043,0.003097433678155854,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
211,-0.0002239356422029302,0.26004159940619465,-0.0013867842401108128,0.21925091084736237,-0.0002239356422029302,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
212,-0.002080519206885229,0.25742005865715556,-0.004785018649197675,0.2134167725009064,-0.002080519206885229,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
213,0.004244411847100828,0.2627570672509021,0.001968774097106512,0.21580571601160092,0.004244411847100828,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
214,0.010069730943984135,0.27547269116573303,0.002515852566823745,0.21886450394298773,0.010069730943984135,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
215,-0.002538106236173955,0.2722354059742156,-0.0009563611015545618,0.21769882934335105,-0.002538106236173955,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
216,-0.00424521984618352,0.26683448697975654,-0.003931695521716064,0.21291120830922305,-0.00424521984618352,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
217,0.006632145031188901,0.27523631702791795,0.006727307960029807,0.22107083553569118,0.006632145031188901,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
218,-0.005383516892323462,0.26837106077349393,0.0004776277187193661,0.22165405281326267,-0.005383516892323462,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
219,0.003002007114461608,0.27217871972171315,0.0046960244580121786,0.22739097012450338,0.003002007114461608,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
220,0.0022845227283320377,0.27508504092141783,0.0022138168273914552,0.23010818890795348,0.0022845227283320377,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
221,-0.005527953433626006,0.2680364301912912,-0.005906527463015269,0.22284252110768876,-0.005527953433626006,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
222,-0.015538776091306519,0.2483326960269292,-0.011041488460006441,0.20934051952247312,-0.015538776091306519,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
223,-0.001802426719351163,0.24608266782097066,-1.9984216136729554e-05,0.20931635180014818,-0.001802426719351163,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
224,0.0020954247670652622,0.2486937403049334,0.006537349779481309,0.21722207578591202,0.0020954247670652622,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
225,0.004816459049349028,0.2547080225702907,0.004622577915459243,0.2228487796716494,0.004816459049349028,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
226,0.006460012445024464,0.26281345201096684,0.002932908519917719,0.2264352832761194,0.006460012445024464,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
227,0.007014586087427155,0.27167156568245887,0.006751373840921034,0.23471540636521238,0.007014586087427155,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
228,0.0052288560549364595,0.2783209532485682,-0.00035191869376765314,0.23428088693222948,0.0052288560549364595,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
229,0.006160936107827213,0.28619660696682936,0.0040194734737476106,0.2392420462164071,0.006160936107827213,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
230,0.003400944264578075,0.29057088994041314,0.003643978803305967,0.2437578179649853,0.003400944264578075,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
231,0.005866229003724432,0.29814167432634386,0.00491126608531468,0.24986624355470188,0.005866229003724432,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
232,0.011575285309132918,0.31316803457834674,0.002309139655584055,0.2527523592618699,0.011575285309132918,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
233,-0.0098444523982471,0.30024061437104055,-0.008986628386888563,0.2414943393483855,-0.0098444523982471,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
234,0.010868470738660017,0.3143722414415495,0.007161453791295852,0.2503852436917844,0.010868470738660017,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
235,0.006563115134509532,0.3229986177917339,0.007347357037960104,0.25957227051218457,0.006563115134509532,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
236,0.006192944112209417,0.3311918742922486,0.0021306771218145837,0.26225601233223683,0.006192944112209417,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
237,0.0026898254286514003,0.3347725480461339,0.005245163786005432,0.2688767518567894,0.0026898254286514003,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
238,0.002735517231711133,0.3384238413517291,0.0031223854891596994,0.2728386742143192,0.002735517231711133,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
239,-0.0008953356521325701,0.3372255027689026,0.0006145354907652678,0.27362087875364227,-0.0008953356521325701,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
240,-0.0012208124440494677,0.335593001234622,0.0013910423906453426,0.2753925393855996,-0.0012208124440494677,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
241,-0.0017414550495643034,0.3332671260584592,-0.007580563642875124,0.26572434507113907,-0.0017414550495643034,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
242,-0.002363985417602387,0.3301153020146883,-0.0016704464161091234,0.2636100203751328,-0.002363985417602387,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
243,0.005224220737545929,0.33706411795880054,0.0027872849831864248,0.2671320616095283,0.005224220737545929,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
244,0.018118481011830147,0.3612896887916366,0.008606329927617614,0.27803741819360206,0.018118481011830147,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
245,-0.0009233054561528901,0.3600328025945705,0.0009728841112533761,0.27928080049134985,-0.0009233054561528901,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
246,-0.006396571839380239,0.3513332550688606,-0.0029299041328328364,0.27553263038693654,-0.006396571839380239,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
247,0.011417851812916833,0.36676257792510336,0.00930847906310935,0.28740589917120607,0.011417851812916833,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
248,0.00879900765332844,0.37878873230854926,0.007047618932086317,0.29647904535948455,0.00879900765332844,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
249,2.231221981761941e-05,0.37881949614582644,-0.0004170096266159654,0.29593840111686376,2.231221981761941e-05,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
250,-0.008074121733640516,0.36768673968522814,-0.0054056426242894045,0.2889330212573329,-0.008074121733640516,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
251,-0.0003512067308487814,0.36720639889655815,-0.0038162049610782726,0.28401418866711303,-0.0003512067308487814,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
252,0.006226283779828852,0.37571901392168594,0.006141478659631439,0.291899934405476,0.006226283779828852,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
253,-0.0007652176395550229,0.3746662894651618,0.0002009968053879292,0.29215960216517245,-0.0007652176395550229,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
254,0.0017997513546811432,0.3771403469818613,0.0011998902863377126,0.2937100519202085,0.0017997513546811432,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
255,-0.003150830917725007,0.3728012105985443,-0.0004908385094638534,0.2930750492066456,-0.003150830917725007,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
256,0.005602717146608248,0.3804926274800493,0.0020074040035949667,0.2956707732373718,0.005602717146608248,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
257,0.0004364432040142381,0.38109513410550466,0.001995419407411743,0.2982561798439056,0.0004364432040142381,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
258,0.0007209317485571209,0.3820908094354589,-0.0003997413482400992,0.2977372131682139,0.0007209317485571209,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
259,0.002251009443469565,0.38520190889923067,-0.0008614308742022599,0.2966193022661896,0.002251009443469565,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
260,-8.435306447311182e-05,0.38508506287330113,0.002635744089641734,0.30003685892865306,-8.435306447311182e-05,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
261,0.00868307077026714,0.39711185449707,0.008870275522377683,0.31156854405659673,0.00868307077026714,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
262,0.006759346825028226,0.406555418074974,0.004424631579201059,0.3173717516549164,0.006759346825028226,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
263,-0.006160833923788867,0.39788986373960866,-0.006857112133888595,0.3083383858318014,-0.006160833923788867,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
264,0.0067945083542952,0.40738783809717205,0.007472485150262813,0.31811492499144833,0.0067945083542952,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
265,0.0015541743023390344,0.4095751641085672,0.00111243433508472,0.3195812412915966,0.0015541743023390344,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
266,0.004356187561587239,0.41571553790557925,0.0032726308705119203,0.323899743597996,0.004356187561587239,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
267,0.00680666858794611,0.42535184438690843,0.00917203924473213,0.33604260400236763,0.00680666858794611,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
268,0.0014958793402431612,0.4274839987635042,-0.0013821643369666746,0.33419597356244735,0.0014958793402431612,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
269,-0.0063018328028287066,0.4184882332745832,-0.00610798908178327,0.3260467191229688,-0.0063018328028287066,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
270,0.0019989545929323485,0.42132372684350794,0.0012506164179577352,0.32770509492088307,0.0020589545929323486,5.9999999999999995e-05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
271,-0.0029063976452113702,0.4171927949107268,-0.00010383217241763254,0.3275672364165476,-0.0029063976452113702,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
272,0.009407113714455852,0.4305244886877595,0.007257669654946748,0.3372022808631894,0.009407113714455852,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
273,0.0023507528711881748,0.43388729823684713,0.002635924597094798,0.340727045246608,0.0023507528711881748,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
274,-0.005006889293615757,0.42670798327505355,-0.009563010456977251,0.3279056584929625,-0.005006889293615757,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
275,0.004256193786036239,0.43278032892795704,0.0020649541641786125,0.33064772281210386,0.004256193786036239,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
276,0.004170640993300744,0.4387559413021789,0.00601326888482238,0.33864926536034967,0.004170640993300744,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
277,-0.008677960322833038,0.4262704743293182,-0.008733221547623274,0.32695854475139474,-0.008677960322833038,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
278,0.010567300130005354,0.4413423024981211,0.009433677230768853,0.3394766433611902,0.010567300130005354,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
279,0.0015813702674644106,0.4436215983605305,0.0012013222422607452,0.34108578644584875,0.0015813702674644106,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
280,-0.011482601506996924,0.4270450668196626,-0.009898121314352748,0.32781155663865347,-0.011482601506996924,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
281,0.006782968346292368,0.43672466833663304,0.005441461833063398,0.33503679254560326,0.006782968346292368,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
282,-0.003897918453063069,0.4311244327399528,-0.0034904852153762574,0.33037686635923946,-0.003897918453063069,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
283,0.0007012392160235827,0.43212799331519935,-0.00010245588993991406,0.33024056141344116,0.0007012392160235827,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
284,-0.01631363675032024,0.40876477745229,-0.00988966307168292,0.31708493045677577,-0.01631363675032024,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
285,-0.000255844479640821,0.4084043527608665,-0.0014951441634848777,0.3151156986101895,-0.000255844479640821,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
286,0.002981299453137253,0.41260322788754866,-0.0006679621278043843,0.3142372511298368,0.002981299453137253,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
287,0.0007345048663481815,0.413640791832651,-0.0011924764219684025,0.31267005419499183,0.0007345048663481815,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
288,-0.0017595597436336316,0.41115340640338394,-0.0012755826364024623,0.31099563506653527,-0.0017595597436336316,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
289,0.01173108641864661,0.42770776896386953,0.00788637934791117,0.3213346439681257,0.01173108641864661,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
290,0.004667431675870411,0.4343714974286177,0.002275993573514104,0.3243419931262588,0.004667431675870411,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
291,-0.012974884683620607,0.4157606926560091,-0.008043227286147148,0.31369000947095516,-0.012974884683620607,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
292,0.0193642357778362,0.44317581651359284,0.014914475888983727,0.33328300744280837,0.0193642357778362,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
293,-0.001131034005896472,0.4415435355886286,0.00210150409717609,0.33608490714564465,-0.001131034005896472,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
294,0.003011778415216803,0.4458851452937098,-0.0013166083913990793,0.334325806545275,0.003011778415216803,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
295,-0.010357975489753202,0.43090870239775936,-0.010509005350425173,0.3203033695050803,-0.010357975489753202,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
296,-0.001411661356791472,0.42888874387748777,0.0022990593964677527,0.323338825372929,-0.001411661356791472,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
