step,agent_model_0,agent_model_1,agent_model_2,agent_model_3,agent_model_4,agent_cumulative_return_mean,agent_cumulative_return_std,benchmark_cumulative_return
179,0.07341146469116211,0.08772742748260498,0.09393634647130966,0.07165928930044174,0.08437865972518921,0.08222263753414154,0.009505040950792286,0.1072455421090126
180,0.08166393637657166,0.09597433358430862,0.10350420325994492,0.07990071922540665,0.09235161542892456,0.09067896157503127,0.009909171854702747,0.11748895049095154
181,0.08296190947294235,0.09762900322675705,0.10572647303342819,0.08039433509111404,0.09219914674758911,0.09178217351436616,0.010443690621073162,0.11800350248813629
182,0.08661791682243347,0.10265281796455383,0.1119941994547844,0.08509982377290726,0.09560393542051315,0.09639373868703842,0.011250482722800615,0.1165679469704628
183,0.09193252772092819,0.10720888525247574,0.11798395961523056,0.08929233253002167,0.10079388320446014,0.10144231766462326,0.011676449920253294,0.12239970266819
184,0.08097188174724579,0.09982018172740936,0.10788901150226593,0.08110541105270386,0.09478078782558441,0.09291345477104188,0.011805593717951533,0.11592864245176315
185,0.08720221370458603,0.10655010491609573,0.11549092829227448,0.08699748665094376,0.10122516751289368,0.09949318021535873,0.012409050378532736,0.12333637475967407
186,0.08766214549541473,0.10696618258953094,0.11605669558048248,0.08800149708986282,0.10065273940563202,0.0998678520321846,0.01227671222274648,0.12471102178096771
187,0.09806545823812485,0.11872117966413498,0.12945517897605896,0.09844843298196793,0.1113983765244484,0.11121772527694702,0.013462690425915863,0.13640442490577698
188,0.09680954366922379,0.11754588037729263,0.12981785833835602,0.09671622514724731,0.11153215169906616,0.11048433184623718,0.014153703000300397,0.13876961171627045
189,0.10402339696884155,0.1259436160326004,0.1384912133216858,0.10119613260030746,0.11931266635656357,0.11779340505599975,0.015509802840095017,0.14488397538661957
190,0.09637275338172913,0.1204104796051979,0.13192938268184662,0.09532267600297928,0.11466070264577866,0.11173919886350632,0.015787650919659255,0.14297346770763397
191,0.09300247579813004,0.11306891590356827,0.12737682461738586,0.0917847529053688,0.10988299548625946,0.10702319294214249,0.014897903569595548,0.13592414557933807
192,0.09197266399860382,0.11562676727771759,0.12095415592193604,0.09272985905408859,0.1117350235581398,0.10660369396209717,0.013418573757951925,0.13128653168678284
193,0.10104259103536606,0.12366563081741333,0.13035646080970764,0.10040974617004395,0.11862517148256302,0.1148199200630188,0.013523854316095077,0.13772214949131012
194,0.10956905782222748,0.13080444931983948,0.13800789415836334,0.10720742493867874,0.12707950174808502,0.1225336655974388,0.013523100113715445,0.1467430740594864
195,0.11326716095209122,0.13221268355846405,0.13941285014152527,0.10787425935268402,0.12943124771118164,0.12443964034318925,0.013311362624772996,0.14563971757888794
196,0.11062458902597427,0.12962505221366882,0.13504362106323242,0.10640513896942139,0.12828391790390015,0.1219964638352394,0.012652714123796437,0.14709122478961945
197,0.12146583944559097,0.13617098331451416,0.1399129182100296,0.11300080269575119,0.13683564960956573,0.12947723865509034,0.011656664363466688,0.15293268859386444
198,0.1221136599779129,0.1372392475605011,0.14189714193344116,0.11406903713941574,0.13792484998703003,0.13064878731966018,0.011944007393062468,0.15386615693569183
199,0.11248304694890976,0.1275712549686432,0.13278433680534363,0.10579074174165726,0.12999173998832703,0.12172422409057618,0.011875825205001139,0.14835615456104279
200,0.1058690994977951,0.12538044154644012,0.13113993406295776,0.10248099267482758,0.12639981508255005,0.11825405657291413,0.013089702915481682,0.14802613854408264
201,0.10792762041091919,0.1273767203092575,0.1340802162885666,0.10403609275817871,0.12796705961227417,0.12027754187583924,0.01338232106197824,0.1481267213821411
202,0.09692155569791794,0.11422207206487656,0.1212262362241745,0.09703972935676575,0.11797689646482468,0.10947729796171188,0.011674045816435072,0.13390536606311798
203,0.08534134179353714,0.09836000949144363,0.10720860213041306,0.08431678265333176,0.10463664680719376,0.09597267657518387,0.010675847789213084,0.12345045804977417
204,0.08307476341724396,0.0949532613158226,0.10338084399700165,0.0828721672296524,0.09973626583814621,0.09280346035957336,0.00945839056072253,0.11867116391658783
205,0.08068693429231644,0.09089085459709167,0.09892790764570236,0.07826133817434311,0.09606188535690308,0.08896578401327133,0.00917100010522743,0.11730411648750305
206,0.06692487746477127,0.07978398352861404,0.08702673017978668,0.06736673414707184,0.08751900494098663,0.0777242660522461,0.010131885878937166,0.11046507954597473
207,0.05762394517660141,0.0724618136882782,0.07722115516662598,0.05971188843250275,0.07891419529914856,0.06918659955263137,0.00991680842793923,0.10678251832723618
208,0.06285955011844635,0.07526989281177521,0.08083321899175644,0.06240073963999748,0.07974404096603394,0.07222148850560188,0.009001895146942374,0.11490967124700546
209,0.048427172005176544,0.05928453058004379,0.06567444652318954,0.04709438234567642,0.06304898858070374,0.056705904006958005,0.008488780006296158,0.09837602823972702
210,0.04333700239658356,0.051764555275440216,0.05942857265472412,0.04193076863884926,0.053811393678188324,0.0500544585287571,0.007349006098816515,0.09379007667303085
211,0.038360919803380966,0.050297629088163376,0.05564209073781967,0.03814113512635231,0.0484500415623188,0.046178363263607025,0.007703902733622636,0.08832992613315582
212,0.034842267632484436,0.04734306409955025,0.05317294970154762,0.03450871631503105,0.04153351113200188,0.04228010177612305,0.00807094990905512,0.08391622453927994
213,0.029797062277793884,0.042112912982702255,0.050431229174137115,0.03278617933392525,0.03860977664589882,0.03874743208289146,0.008116375101619949,0.07912900298833847
214,0.03822663798928261,0.04812510311603546,0.05798343941569328,0.039362821727991104,0.045698072761297226,0.045879215002059937,0.00794692378889939,0.09058982878923416
215,0.048976510763168335,0.058377236127853394,0.06739868223667145,0.04892095923423767,0.05465345084667206,0.05566536784172058,0.007685647805796045,0.10213543474674225
216,0.06244604289531708,0.07464656233787537,0.08273777365684509,0.06282404810190201,0.06880789250135422,0.07029246389865876,0.008564336190041504,0.10897894948720932
217,0.07214297354221344,0.08143430203199387,0.09060756117105484,0.0701579675078392,0.0756949931383133,0.07800755947828293,0.008244089285179224,0.11543355137109756
218,0.08025076985359192,0.08670613169670105,0.09703106433153152,0.0774502083659172,0.08205807954072952,0.08469925075769424,0.007671612941104575,0.11955342441797256
219,0.08542536199092865,0.09261003881692886,0.1005195677280426,0.08565647155046463,0.08846200257539749,0.09053468853235244,0.006288941426457479,0.12407216429710388
220,0.08534044772386551,0.0934697836637497,0.10157044976949692,0.08610698580741882,0.0883556455373764,0.09096866250038146,0.006722984081861786,0.12195193767547607
221,0.09087342023849487,0.0994122251868248,0.10645219683647156,0.09220162779092789,0.0945499986410141,0.09669789373874664,0.006349574326516405,0.12722331285476685
222,0.08258552849292755,0.08809085935354233,0.09788424521684647,0.08220687508583069,0.08526056259870529,0.08720561414957047,0.0064213049643305755,0.12045586109161377
223,0.0746375098824501,0.08172253519296646,0.09113367646932602,0.07482818514108658,0.0812230259180069,0.08070898652076722,0.006734469752202071,0.1124541312456131
224,0.060737840831279755,0.06868737936019897,0.07672116160392761,0.06252509355545044,0.06885962933301926,0.0675062209367752,0.006300090877297684,0.09640844166278839
225,0.07159200310707092,0.07895644009113312,0.08796422183513641,0.07144878059625626,0.07822535932064056,0.07763736099004745,0.006774486066286061,0.10246071219444275
226,0.08486194908618927,0.09292954206466675,0.10093258321285248,0.08584847301244736,0.09197324514389038,0.09130915850400925,0.006462633990693602,0.1017208844423294
227,0.07910843938589096,0.09415089339017868,0.10027971863746643,0.08583518862724304,0.09051646292209625,0.08997814059257507,0.008048891575319487,0.09455602616071701
228,0.08469755947589874,0.09222565591335297,0.09700806438922882,0.08487149327993393,0.09616833180189133,0.09099422097206115,0.005949577882703254,0.0929962620139122
229,0.08595031499862671,0.09356577694416046,0.09729249775409698,0.08357715606689453,0.08939294517040253,0.08995573818683625,0.005565673398925064,0.09086745977401733
230,0.09866278618574142,0.10300227254629135,0.10635097324848175,0.0943748727440834,0.09629474580287933,0.09973713010549545,0.004903113929778235,0.09725026041269302
231,0.10165662318468094,0.10784906893968582,0.11169078946113586,0.09756366163492203,0.10167504847049713,0.10408703833818436,0.005618028166965932,0.10133351385593414
232,0.11548873782157898,0.11489872634410858,0.12598001956939697,0.109188511967659,0.10727204382419586,0.11456560790538788,0.007303443846943789,0.11534532904624939
233,0.12816724181175232,0.13010172545909882,0.13964691758155823,0.1239963248372078,0.1255430281162262,0.12949104756116867,0.006145037029569298,0.12905439734458923
234,0.12458594143390656,0.1274276226758957,0.13772352039813995,0.12010061740875244,0.12310181558132172,0.12658790349960328,0.006762999222183766,0.1297369748353958
235,0.13426601886749268,0.12625880539417267,0.14678175747394562,0.1280263513326645,0.11528568714857101,0.1301237240433693,0.011555870710682838,0.12898823618888855
236,0.13700304925441742,0.12376806139945984,0.14889124035835266,0.1290833055973053,0.11150795966386795,0.13005072325468064,0.014031587045270313,0.13069067895412445
237,0.13135559856891632,0.11926868557929993,0.14523954689502716,0.12461503595113754,0.10644660145044327,0.12538509368896483,0.014374597089878267,0.1296205371618271
238,0.12288635969161987,0.11088558286428452,0.13746197521686554,0.11727042496204376,0.09997405856847763,0.11769568026065827,0.013948689125404012,0.12427779287099838
239,0.12755568325519562,0.11401946097612381,0.14282011985778809,0.1210949495434761,0.10038606822490692,0.1211752563714981,0.015752874049517075,0.12983675301074982
240,0.146671861410141,0.13434788584709167,0.1619960069656372,0.13833287358283997,0.12007087469100952,0.14028390049934386,0.015490568098931966,0.14603900909423828
241,0.15468524396419525,0.13990139961242676,0.16864067316055298,0.14496669173240662,0.12305139005184174,0.14624907970428466,0.016975148685659837,0.15312573313713074
242,0.14021261036396027,0.12798017263412476,0.16114817559719086,0.13622987270355225,0.11357685923576355,0.13582953810691833,0.017444191367270143,0.14752539992332458
243,0.1406985968351364,0.1286398470401764,0.16184550523757935,0.13569557666778564,0.11424622684717178,0.1362251505255699,0.017444946696328567,0.15150032937526703
244,0.1388244926929474,0.12712489068508148,0.15562449395656586,0.13046333193778992,0.11497100442647934,0.13340164273977279,0.015091240283513215,0.150234192609787
245,0.1455727219581604,0.13311399519443512,0.1640370637178421,0.13899363577365875,0.11880568414926529,0.14010462015867234,0.016631369387617993,0.15541045367717743
246,0.14809054136276245,0.1325269192457199,0.16955536603927612,0.14207597076892853,0.1161157414317131,0.14167290776968003,0.01972053382377814,0.15557792782783508
247,0.14975187182426453,0.1348198503255844,0.16837142407894135,0.14245814085006714,0.11930517852306366,0.14294129312038423,0.018151671584831393,0.1602916270494461
248,0.15395332872867584,0.13889636099338531,0.17227274179458618,0.14644156396389008,0.12303883582353592,0.14692056626081468,0.018215013822926857,0.16194455325603485
249,0.153932586312294,0.1384781450033188,0.17219895124435425,0.1465403437614441,0.1227828785777092,0.14678658097982406,0.018317494539551282,0.1604882776737213
250,0.1655149906873703,0.14779117703437805,0.18272407352924347,0.15408551692962646,0.13162851333618164,0.15634885430335999,0.01916456390884382,0.16751141846179962
251,0.15761756896972656,0.14212501049041748,0.1758982390165329,0.14993828535079956,0.12615060806274414,0.15034594237804413,0.018432040885182653,0.16183674335479736
252,0.16015493869781494,0.14440496265888214,0.18065279722213745,0.15501686930656433,0.12765635550022125,0.15357718467712403,0.01958601143958837,0.16540348529815674
253,0.15180151164531708,0.1377091109752655,0.17422331869602203,0.14684048295021057,0.12073925137519836,0.1462627351284027,0.019604966082251762,0.16043633222579956
254,0.15109407901763916,0.1384802609682083,0.17413000762462616,0.14765411615371704,0.12210684269666672,0.14669306129217147,0.019006649109614332,0.16031576693058014
255,0.1561950296163559,0.135030135512352,0.1814837008714676,0.14919593930244446,0.11955800652503967,0.14829256236553193,0.02327274918894957,0.1641029417514801
256,0.15519966185092926,0.13532619178295135,0.1819649040699005,0.15011553466320038,0.11980926990509033,0.14848311245441437,0.02325994956972713,0.1638832688331604
257,0.14885444939136505,0.12795570492744446,0.1760532408952713,0.14408978819847107,0.11325288563966751,0.14204121381044388,0.023635800292590145,0.1600789576768875
258,0.1457262635231018,0.12642018496990204,0.17296425998210907,0.14073745906352997,0.11180870980024338,0.13953137546777725,0.022902175391172067,0.15956740081310272
259,0.14589370787143707,0.1319388598203659,0.17526307702064514,0.14019209146499634,0.11102346330881119,0.14086223989725113,0.02334074583201113,0.16329440474510193
260,0.14894013106822968,0.12666009366512299,0.18006689846515656,0.1421177238225937,0.11170776933431625,0.14189852327108382,0.025739796591719526,0.16447407007217407
261,0.17348264157772064,0.15500527620315552,0.20737919211387634,0.16774685680866241,0.14063803851604462,0.1688504010438919,0.024973826723267322,0.1869516223669052
262,0.15485724806785583,0.14090074598789215,0.18471333384513855,0.1473517268896103,0.12452083826065063,0.1504687786102295,0.022172658250047994,0.17534239590168
263,0.1637742668390274,0.15197241306304932,0.19331888854503632,0.15608540177345276,0.13412819802761078,0.15985583364963532,0.021641429440831524,0.18768420815467834
264,0.1710103452205658,0.15555371344089508,0.1987156718969345,0.15944939851760864,0.13849270343780518,0.16464436650276185,0.022332245088769766,0.19220833480358124
265,0.17222653329372406,0.15813064575195312,0.20089252293109894,0.16161641478538513,0.14181284606456757,0.16693579256534577,0.0218977185217986,0.19744671881198883
266,0.16420075297355652,0.14761342108249664,0.1925659328699112,0.15225723385810852,0.1304628551006317,0.15742003917694092,0.023079893920919813,0.18813207745552063
267,0.17006337642669678,0.154368594288826,0.19761605560779572,0.15792861580848694,0.1365574151277542,0.16330681145191192,0.02262256795186411,0.194643035531044
268,0.17015908658504486,0.15470364689826965,0.19719988107681274,0.15818138420581818,0.13700933754444122,0.16345066726207733,0.02229031151270706,0.19506235420703888
269,0.1736288219690323,0.1570102721452713,0.19888140261173248,0.161586731672287,0.13969431817531586,0.16616030931472778,0.021974633714035442,0.19683407247066498
270,0.17982591688632965,0.16245926916599274,0.20679907500743866,0.16843050718307495,0.14485137164592743,0.1724732279777527,0.02297779209484155,0.20114320516586304
271,0.1782655119895935,0.15951363742351532,0.20702917873859406,0.1679166704416275,0.142480731010437,0.17104114592075348,0.024008712326036782,0.19947749376296997
272,0.1736341267824173,0.1577335149049759,0.19919437170028687,0.16470704972743988,0.14003421366214752,0.1670606553554535,0.021787323216541202,0.1937379539012909
273,0.17728620767593384,0.16507820785045624,0.2032230794429779,0.17371121048927307,0.15018890798091888,0.17389752268791198,0.01943826704406038,0.19608822464942932
274,0.17837059497833252,0.1710076630115509,0.20506536960601807,0.1780558079481125,0.15724265575408936,0.17794841825962066,0.017409921743067762,0.1990973949432373
275,0.17678050696849823,0.17006966471672058,0.20512568950653076,0.17762669920921326,0.15510278940200806,0.17694106996059417,0.0181589878205755,0.19795061647891998
276,0.17477521300315857,0.16320569813251495,0.2038998007774353,0.17231526970863342,0.14903637766838074,0.1726464718580246,0.020174095757008223,0.19324058294296265
277,0.1854037344455719,0.17215384542942047,0.21374382078647614,0.18134699761867523,0.15860724449157715,0.18225112855434417,0.020393224492220818,0.20126792788505554
278,0.1902969479560852,0.17006945610046387,0.2166983187198639,0.18327468633651733,0.15686635673046112,0.1834411531686783,0.022572609408800005,0.20184166729450226
279,0.19690608978271484,0.17106829583644867,0.2227950394153595,0.18709281086921692,0.1576712727546692,0.1871067017316818,0.02496678087217093,0.20748555660247803
280,0.20177343487739563,0.17758584022521973,0.22575074434280396,0.18782836198806763,0.16314730048179626,0.19121713638305665,0.023922882513325947,0.21015870571136475
281,0.2012554109096527,0.17525266110897064,0.22414545714855194,0.1898484230041504,0.1600683182477951,0.19011405408382415,0.024525211667926306,0.20301087200641632
282,0.18784746527671814,0.16073298454284668,0.21430394053459167,0.17759673297405243,0.1453370451927185,0.17716363370418547,0.026346879282211806,0.18972788751125336
283,0.18378612399101257,0.155888631939888,0.21332921087741852,0.16894958913326263,0.1399001032114029,0.17237073183059692,0.02804288564455099,0.1897040456533432
284,0.19027510285377502,0.15991397202014923,0.22016453742980957,0.17680668830871582,0.14480483531951904,0.17839302718639374,0.028974995142100956,0.19748155772686005
285,0.19246774911880493,0.1569778323173523,0.22468651831150055,0.17410632967948914,0.14521339535713196,0.17869036495685578,0.03129943044368542,0.20301705598831177
286,0.19410069286823273,0.16241499781608582,0.22848275303840637,0.17923519015312195,0.1496141403913498,0.18276955485343932,0.030594821502923635,0.20654533803462982
287,0.20274993777275085,0.1692432314157486,0.23441706597805023,0.18677276372909546,0.157271146774292,0.19009082913398742,0.030198641290329304,0.2146911919116974
288,0.19887542724609375,0.1658395379781723,0.22975687682628632,0.17664337158203125,0.15779203176498413,0.18578144907951355,0.029025343538316564,0.21426373720169067
289,0.20302042365074158,0.17176683247089386,0.22981438040733337,0.1809825450181961,0.16316485404968262,0.1897498071193695,0.026871412725911887,0.21914441883563995
290,0.20853284001350403,0.17723366618156433,0.23328712582588196,0.18806155025959015,0.16984042525291443,0.19539112150669097,0.02571510152748528,0.22358699142932892
291,0.21619060635566711,0.18160852789878845,0.24332039058208466,0.19491328299045563,0.1731380671262741,0.20183417499065398,0.02831808326213226,0.22959637641906738
292,0.21751119196414948,0.19081197679042816,0.2455846667289734,0.19895491003990173,0.18229733407497406,0.20703201591968537,0.025180616601369832,0.2324356585741043
293,0.20647279918193817,0.1806974858045578,0.2325868010520935,0.1899743378162384,0.17182494699954987,0.19631127417087554,0.023993216796172317,0.2213602364063263
294,0.22246849536895752,0.1855236291885376,0.2401820421218872,0.19544658064842224,0.17779144644737244,0.2042824387550354,0.02622619003657912,0.230106920003891
295,0.22564849257469177,0.18051862716674805,0.24857407808303833,0.19824489951133728,0.17676082253456116,0.2059493839740753,0.030671542262657066,0.239144966006279
296,0.2298908233642578,0.1924152672290802,0.2505468428134918,0.2015480101108551,0.18336984515190125,0.21155415773391723,0.027917012697839066,0.2417851984500885
297,0.23036392033100128,0.19376400113105774,0.25546151399612427,0.20434747636318207,0.18482284247875214,0.2137519508600235,0.02889853271955958,0.2482984960079193
298,0.23714901506900787,0.1984613686800003,0.26105621457099915,0.2124193161725998,0.19020673632621765,0.21985853016376494,0.02910592452976523,0.25219619274139404
299,0.23957830667495728,0.20007620751857758,0.259366512298584,0.21352486312389374,0.19339579343795776,0.22118833661079407,0.02771570121119697,0.2529657185077667
300,0.24541035294532776,0.2011123150587082,0.26303234696388245,0.21628496050834656,0.1929396539926529,0.22375592589378357,0.02970581808472674,0.2547086775302887
301,0.23026302456855774,0.19723965227603912,0.249891996383667,0.20729848742485046,0.18906207382678986,0.21475104689598085,0.024988100686958545,0.24519725143909454
302,0.22821533679962158,0.19199076294898987,0.2478167861700058,0.2026648372411728,0.18325549364089966,0.21078864336013795,0.02670301420932692,0.24311715364456177
303,0.23510432243347168,0.19659771025180817,0.25438448786735535,0.20892232656478882,0.18863366544246674,0.21672850251197814,0.027436968859435484,0.24658215045928955
304,0.23604167997837067,0.20632797479629517,0.2580960690975189,0.21230284869670868,0.1964777559041977,0.22184926569461821,0.024955026737232426,0.2573106288909912
305,0.24753324687480927,0.22031886875629425,0.2660905718803406,0.22467085719108582,0.21003596484661102,0.23372990190982817,0.02269950466518899,0.25853386521339417
306,0.23863090574741364,0.21137690544128418,0.25646549463272095,0.21499545872211456,0.2010994255542755,0.22451363801956176,0.02253671013296323,0.2548464834690094
307,0.2472078949213028,0.21619924902915955,0.2656741738319397,0.22054001688957214,0.20567500591278076,0.231059268116951,0.02467187379714039,0.2665272057056427
308,0.25527775287628174,0.22308535873889923,0.27708736062049866,0.22819897532463074,0.2125895470380783,0.23924779891967773,0.02637591336037289,0.2754531800746918
309,0.25605282187461853,0.22369252145290375,0.27428680658340454,0.22832274436950684,0.21464593708515167,0.23940016627311705,0.024882724203955587,0.2749212980270386
310,0.25243818759918213,0.2223702371120453,0.2702208459377289,0.22509272396564484,0.21073757112026215,0.23617191314697267,0.024413428463473073,0.2680295407772064
311,0.2498091161251068,0.2208053022623062,0.2684687674045563,0.2168302685022354,0.20882731676101685,0.2329481542110443,0.025174669266806705,0.26319047808647156
312,0.2568662762641907,0.22975054383277893,0.2767404615879059,0.22405053675174713,0.2167215347290039,0.2408258706331253,0.025160714199934892,0.2709483206272125
313,0.2613307237625122,0.23062722384929657,0.2755771577358246,0.22352273762226105,0.21777261793613434,0.24176609218120576,0.0252910267806532,0.27120378613471985
314,0.27282044291496277,0.2409074604511261,0.28294408321380615,0.23258326947689056,0.2262842357158661,0.25110789835453035,0.025240851278019793,0.2727290689945221
315,0.28216323256492615,0.2509301006793976,0.2884663939476013,0.24183040857315063,0.23349231481552124,0.2593764901161194,0.024569570302380588,0.2721043527126312
316,0.2811301052570343,0.257442444562912,0.288134902715683,0.23975878953933716,0.239095076918602,0.26111226379871366,0.02283162250569614,0.2746579945087433
317,0.28578779101371765,0.26316532492637634,0.2924797236919403,0.24465256929397583,0.2443200945854187,0.26608110070228574,0.022508143152486122,0.27720147371292114
318,0.28630539774894714,0.2616068720817566,0.28913530707359314,0.24423201382160187,0.24089846014976501,0.26443561017513273,0.02268560739507305,0.27669093012809753
319,0.27577096223831177,0.2574438452720642,0.2837057411670685,0.23526398837566376,0.23544418811798096,0.2575257450342178,0.022368883640457825,0.2755911648273468
320,0.27843600511550903,0.25650617480278015,0.2849988639354706,0.2391992211341858,0.23730666935443878,0.25928938686847686,0.021921285884339566,0.2789532542228699
321,0.29404282569885254,0.2675478458404541,0.29873764514923096,0.25350236892700195,0.24668116867542267,0.27210237085819244,0.02347212541275638,0.2902979552745819
322,0.2953961491584778,0.27153900265693665,0.3021044433116913,0.25448694825172424,0.25018569827079773,0.27474244832992556,0.02344587089639555,0.29600706696510315
323,0.2850796580314636,0.26324430108070374,0.2890942096710205,0.2454039305448532,0.24143239855766296,0.2648508995771408,0.021943864211791286,0.28712019324302673
324,0.2872427701950073,0.2677449584007263,0.29410654306411743,0.24952207505702972,0.24825845658779144,0.26937496066093447,0.021057127677774644,0.2967381775379181
325,0.2881287932395935,0.269552618265152,0.297164648771286,0.2517232894897461,0.2505912780761719,0.2714321255683899,0.021019355087525098,0.2981807291507721
326,0.29477769136428833,0.27225637435913086,0.3031591475009918,0.25598669052124023,0.2543436288833618,0.2761047065258026,0.022213238551838405,0.3024292588233948
327,0.30876898765563965,0.2812482714653015,0.31648483872413635,0.26736441254615784,0.26507481932640076,0.28778826594352724,0.023661624762024564,0.3143750727176666
328,0.3051888644695282,0.2787805199623108,0.3098212778568268,0.26508739590644836,0.26159384846687317,0.28409438133239745,0.02237536044668703,0.31255844235420227
329,0.29760831594467163,0.2746926546096802,0.29917436838150024,0.25738847255706787,0.2560749351978302,0.27698774933815,0.02088180270696487,0.30454134941101074
330,0.3009144067764282,0.2778080105781555,0.30165672302246094,0.2596319615840912,0.25955018401145935,0.27991225719451907,0.020882075743233214,0.30617284774780273
331,0.3039238154888153,0.27637404203414917,0.3019140362739563,0.26113948225975037,0.2597915828227997,0.28062859177589417,0.02137665268852736,0.30603715777397156
332,0.3107921779155731,0.2871057689189911,0.3084251880645752,0.268583208322525,0.27146825194358826,0.2892749190330505,0.019872435249470615,0.3155159652233124
333,0.31128600239753723,0.289517879486084,0.30905988812446594,0.27012747526168823,0.27434051036834717,0.2908663511276245,0.019059051046628944,0.3189835846424103
334,0.28711649775505066,0.27892935276031494,0.2926928997039795,0.248916357755661,0.26432693004608154,0.2743964076042175,0.017802648868699922,0.3063701391220093
335,0.28740358352661133,0.28059855103492737,0.29263854026794434,0.24985206127166748,0.2661750018596649,0.2753335475921631,0.017364143408586986,0.3090677261352539
336,0.29546859860420227,0.2850404679775238,0.2982921898365021,0.2552061975002289,0.27134257555007935,0.2810700058937073,0.017911219575072912,0.3169395327568054
337,0.2819637060165405,0.2775932550430298,0.28716719150543213,0.24429261684417725,0.26338258385658264,0.27087987065315244,0.01729370645124211,0.305438369512558
338,0.2984350323677063,0.29081788659095764,0.2986522316932678,0.2575629949569702,0.27551648020744324,0.28419692516326905,0.01760847151752057,0.31775346398353577
339,0.30131757259368896,0.29273420572280884,0.30217549204826355,0.26002037525177,0.2774858772754669,0.2867467045783997,0.017932285472533328,0.31933650374412537
340,0.2845861315727234,0.2775316834449768,0.2872355878353119,0.24603351950645447,0.2632928192615509,0.2717359483242035,0.017108900136954184,0.3062775731086731
341,0.2969385087490082,0.28872549533843994,0.29724422097206116,0.2556248903274536,0.2735489010810852,0.2824164032936096,0.01779731811887741,0.31338563561439514
342,0.289687842130661,0.28555163741111755,0.2975015640258789,0.24865657091140747,0.2697385847568512,0.2782272398471832,0.019384101110652186,0.3088012635707855
343,0.2910766303539276,0.2823469638824463,0.30053097009658813,0.2512544095516205,0.2672789692878723,0.278497588634491,0.019535660378004017,0.3086671829223633
344,0.28711241483688354,0.27214938402175903,0.2830764949321747,0.2468801587820053,0.2562223970890045,0.2690881699323654,0.017238340570447323,0.29572486877441406
345,0.28831207752227783,0.26946738362312317,0.2827620804309845,0.2486068159341812,0.2532641887664795,0.26848250925540923,0.01749805968980696,0.29378756880760193
346,0.2874959409236908,0.27152299880981445,0.28037017583847046,0.24940624833106995,0.25401628017425537,0.2685623288154602,0.01647130410893406,0.29292336106300354
347,0.28283607959747314,0.2685960531234741,0.27289584279060364,0.2462596297264099,0.2512719929218292,0.264371919631958,0.015256874667130719,0.2913816273212433
348,0.2787916958332062,0.2639055848121643,0.269192636013031,0.24334686994552612,0.2508333921432495,0.2612140357494354,0.014202728682254567,0.2897343635559082
349,0.2865774929523468,0.2727242708206177,0.27913400530815125,0.25151997804641724,0.25970935821533203,0.269933021068573,0.014257025162332179,0.2999056875705719
350,0.28867271542549133,0.2727392911911011,0.2866785228252411,0.2561606466770172,0.26139721274375916,0.27312967777252195,0.01458516691195646,0.30286428332328796
351,0.27772006392478943,0.274960458278656,0.2796403765678406,0.248379185795784,0.2613694667816162,0.26841391026973727,0.013290125103168906,0.2923850119113922
352,0.2922971248626709,0.2752964198589325,0.2885405123233795,0.25758033990859985,0.2622843384742737,0.27519974708557127,0.015391206730410828,0.3116602301597595
353,0.29818281531333923,0.27907508611679077,0.29123687744140625,0.2585766613483429,0.2638181447982788,0.2781779170036316,0.017043690896988272,0.314416766166687
354,0.30070605874061584,0.28489387035369873,0.2957993149757385,0.2613389492034912,0.26951584219932556,0.282450807094574,0.01681092869130446,0.31268611550331116
355,0.2922755479812622,0.2791617512702942,0.28563421964645386,0.2516707479953766,0.262840211391449,0.27431649565696714,0.016722962703591596,0.2988910973072052
356,0.3017716109752655,0.27794381976127625,0.2970905900001526,0.2619730234146118,0.26787546277046204,0.2813309013843536,0.0175601749959386,0.30187734961509705
357,0.3134669363498688,0.27992287278175354,0.3130410611629486,0.26886236667633057,0.27325016260147095,0.28970867991447447,0.021852164381235585,0.31536373496055603
358,0.3206106126308441,0.2886817455291748,0.31753990054130554,0.2765517830848694,0.27908286452293396,0.29649338126182556,0.02113298314527748,0.31946977972984314
359,0.33344125747680664,0.29842567443847656,0.3303152024745941,0.2890719771385193,0.28887686133384705,0.30802619457244873,0.022140768982540242,0.32974764704704285
360,0.337527334690094,0.30083024501800537,0.3347903788089752,0.2959534525871277,0.29102808237075806,0.3120258986949921,0.022322182174933713,0.33020874857902527
361,0.3410899341106415,0.3042707145214081,0.33716559410095215,0.2979431748390198,0.29443880915641785,0.31498164534568784,0.02236521830677426,0.3362562358379364
362,0.3565808832645416,0.32012370228767395,0.3538122773170471,0.31403279304504395,0.31110554933547974,0.3311310410499573,0.022229849623999865,0.35145241022109985
363,0.3555693030357361,0.3185787796974182,0.3541421592235565,0.3147566318511963,0.30952608585357666,0.33051459193229676,0.02245715248879584,0.35137706995010376
364,0.34796133637428284,0.3142470121383667,0.3494236469268799,0.30935734510421753,0.3042539060115814,0.3250486493110657,0.02187718834449365,0.3487655520439148
365,0.35958412289619446,0.32294386625289917,0.35859715938568115,0.31804272532463074,0.312969833612442,0.3344275414943695,0.022791414185787607,0.3556375205516815
366,0.3822116255760193,0.34372490644454956,0.38447070121765137,0.3426719009876251,0.3354173004627228,0.35769928693771363,0.023638717858628373,0.36966177821159363
